Date,Region,Product,Units_Sold,Price_Point,Revenue,Competitor_Price,Weather,Promotion_Active
2023-07-03,West Delhi,Paneer Tikka Samosa,104,25,2600,28.94,Clear,False
2023-07-03,West Delhi,Spicy Chicken Samosa,114,30,3420,33.73,Clear,False
2023-07-03,West Delhi,Chocolate Fusion Samosa,19,45,855,49.17,Clear,False
2023-07-03,Noida,Classic Potato Samosa,163,15,2445,10.93,Clear,False
2023-07-03,Noida,Paneer Tikka Samosa,80,25,2000,20.23,Clear,False
2023-07-03,Noida,Spicy Chicken Samosa,156,30,4680,33.99,Clear,False
2023-07-03,Noida,Chocolate Fusion Samosa,29,45,1305,47.15,Clear,False
2023-07-03,Gurugram,Classic Potato Samosa,157,15,2355,14.02,Clear,False
2023-07-03,Gurugram,Paneer Tikka Samosa,174,25,4350,23.61,Clear,False
2023-07-03,Gurugram,Spicy Chicken Samosa,134,30,4020,32.69,Clear,True
2023-07-03,Gurugram,Chocolate Fusion Samosa,38,45,1710,47.62,Rainy,True
2023-07-04,South Delhi,Classic Potato Samosa,257,15,3855,13.38,Rainy,False
2023-07-04,South Delhi,Paneer Tikka Samosa,174,25,4350,21.95,Clear,False
2023-07-04,South Delhi,Spicy Chicken Samosa,210,30,6300,32.62,Clear,False
2023-07-04,South Delhi,Chocolate Fusion Samosa,21,45,945,48.37,Clear,False
2023-07-04,North Delhi,Classic Potato Samosa,156,15,2340,10.1,Clear,True
2023-07-04,North Delhi,Paneer Tikka Samosa,124,25,3100,25.75,Clear,False
2023-07-04,North Delhi,Spicy Chicken Samosa,132,30,3960,28.61,Clear,False
2023-07-04,North Delhi,Chocolate Fusion Samosa,15,45,675,43.99,Clear,True
2023-07-04,West Delhi,Classic Potato Samosa,118,15,1770,12.69,Clear,True
2023-07-04,West Delhi,Paneer Tikka Samosa,128,25,3200,29.16,Clear,False
2023-07-04,West Delhi,Spicy Chicken Samosa,176,30,5280,34.82,Clear,False
2023-07-04,West Delhi,Chocolate Fusion Samosa,33,45,1485,47.73,Clear,True
2023-07-04,Noida,Classic Potato Samosa,118,15,1770,15.76,Clear,False
2023-07-04,Noida,Paneer Tikka Samosa,156,25,3900,28.19,Clear,True
2023-07-04,Noida,Spicy Chicken Samosa,153,30,4590,30.4,Clear,False
2023-07-04,Noida,Chocolate Fusion Samosa,18,45,810,40.64,Clear,False
2023-07-04,Gurugram,Classic Potato Samosa,106,15,1590,10.78,Clear,False
2023-07-04,Gurugram,Paneer Tikka Samosa,144,25,3600,27.68,Clear,False
2023-07-04,Gurugram,Spicy Chicken Samosa,141,30,4230,25.15,Clear,False
2023-07-04,Gurugram,Chocolate Fusion Samosa,37,45,1665,48.33,Clear,False
2023-07-05,South Delhi,Classic Potato Samosa,190,15,2850,10.78,Clear,False
2023-07-05,South Delhi,Paneer Tikka Samosa,107,25,2675,26.8,Clear,False
2023-07-05,South Delhi,Spicy Chicken Samosa,134,30,4020,27.0,Clear,False
2023-07-05,South Delhi,Chocolate Fusion Samosa,14,45,630,46.57,Clear,False
2023-07-05,North Delhi,Classic Potato Samosa,204,15,3060,19.66,Clear,True
2023-07-05,North Delhi,Paneer Tikka Samosa,171,25,4275,28.8,Clear,False
2023-07-05,North Delhi,Spicy Chicken Samosa,178,30,5340,27.44,Clear,False
2023-07-05,North Delhi,Chocolate Fusion Samosa,21,45,945,46.07,Rainy,False
2023-07-05,West Delhi,Classic Potato Samosa,178,15,2670,15.93,Clear,False
2023-07-05,West Delhi,Paneer Tikka Samosa,192,25,4800,24.42,Clear,False
2023-07-05,West Delhi,Spicy Chicken Samosa,207,30,6210,27.15,Rainy,False
2023-07-05,West Delhi,Chocolate Fusion Samosa,13,45,585,40.2,Clear,False
2023-07-05,Noida,Classic Potato Samosa,265,15,3975,15.52,Rainy,False
2023-07-05,Noida,Paneer Tikka Samosa,115,25,2875,25.63,Clear,False
2023-07-05,Noida,Spicy Chicken Samosa,220,30,6600,29.06,Clear,True
2023-07-05,Noida,Chocolate Fusion Samosa,26,45,1170,43.44,Clear,False
2023-07-05,Gurugram,Classic Potato Samosa,152,15,2280,12.49,Clear,False
2023-07-05,Gurugram,Paneer Tikka Samosa,119,25,2975,24.86,Clear,False
2023-07-05,Gurugram,Spicy Chicken Samosa,91,30,2730,27.82,Clear,False
2023-07-05,Gurugram,Chocolate Fusion Samosa,22,45,990,49.86,Clear,False
2023-07-06,South Delhi,Classic Potato Samosa,179,15,2685,14.53,Clear,False
2023-07-06,South Delhi,Paneer Tikka Samosa,149,25,3725,27.29,Clear,False
2023-07-06,South Delhi,Spicy Chicken Samosa,216,30,6480,29.94,Clear,False
2023-07-06,South Delhi,Chocolate Fusion Samosa,32,45,1440,42.48,Clear,False
2023-07-06,North Delhi,Classic Potato Samosa,191,15,2865,13.15,Clear,False
2023-07-06,North Delhi,Paneer Tikka Samosa,167,25,4175,28.87,Clear,False
2023-07-06,North Delhi,Spicy Chicken Samosa,152,30,4560,29.69,Clear,False
2023-07-06,North Delhi,Chocolate Fusion Samosa,13,45,585,42.89,Clear,False
2023-07-06,West Delhi,Classic Potato Samosa,252,15,3780,10.1,Rainy,False
2023-07-06,West Delhi,Paneer Tikka Samosa,130,25,3250,27.57,Clear,False
2023-07-06,West Delhi,Spicy Chicken Samosa,203,30,6090,31.68,Rainy,False
2023-07-06,West Delhi,Chocolate Fusion Samosa,29,45,1305,43.87,Clear,False
2023-07-06,Noida,Classic Potato Samosa,85,15,1275,19.45,Clear,False
2023-07-06,Noida,Paneer Tikka Samosa,137,25,3425,23.52,Clear,False
2023-07-06,Noida,Spicy Chicken Samosa,162,30,4860,33.16,Clear,False
2023-07-06,Noida,Chocolate Fusion Samosa,24,45,1080,48.29,Clear,False
2023-07-06,Gurugram,Classic Potato Samosa,72,15,1080,13.15,Clear,False
2023-07-06,Gurugram,Paneer Tikka Samosa,102,25,2550,27.93,Clear,False
2023-07-06,Gurugram,Spicy Chicken Samosa,267,30,8010,31.27,Clear,True
2023-07-06,Gurugram,Chocolate Fusion Samosa,14,45,630,48.13,Clear,False
2023-07-07,South Delhi,Classic Potato Samosa,230,15,3450,16.16,Clear,False
2023-07-07,South Delhi,Paneer Tikka Samosa,227,25,5675,24.68,Clear,False
2023-07-07,South Delhi,Spicy Chicken Samosa,144,30,4320,27.37,Rainy,False
2023-07-07,South Delhi,Chocolate Fusion Samosa,24,45,1080,44.04,Clear,False
2023-07-07,North Delhi,Classic Potato Samosa,80,15,1200,19.59,Clear,False
2023-07-07,North Delhi,Paneer Tikka Samosa,120,25,3000,21.37,Clear,False
2023-07-07,North Delhi,Spicy Chicken Samosa,67,30,2010,29.89,Clear,False
2023-07-07,North Delhi,Chocolate Fusion Samosa,40,45,1800,48.74,Clear,True
2023-07-07,West Delhi,Classic Potato Samosa,171,15,2565,10.02,Clear,False
2023-07-07,West Delhi,Paneer Tikka Samosa,98,25,2450,23.15,Clear,False
2023-07-07,West Delhi,Spicy Chicken Samosa,281,30,8430,34.39,Rainy,True
2023-07-07,West Delhi,Chocolate Fusion Samosa,15,45,675,42.09,Clear,False
2023-07-07,Noida,Classic Potato Samosa,162,15,2430,17.59,Clear,False
2023-07-07,Noida,Paneer Tikka Samosa,156,25,3900,21.75,Clear,False
2023-07-07,Noida,Spicy Chicken Samosa,115,30,3450,33.56,Clear,True
2023-07-07,Noida,Chocolate Fusion Samosa,54,45,2430,42.89,Clear,True
2023-07-07,Gurugram,Classic Potato Samosa,232,15,3480,10.82,Clear,True
2023-07-07,Gurugram,Paneer Tikka Samosa,218,25,5450,25.41,Rainy,False
2023-07-07,Gurugram,Spicy Chicken Samosa,127,30,3810,34.49,Clear,False
2023-07-07,Gurugram,Chocolate Fusion Samosa,22,45,990,45.0,Clear,False
2023-07-08,South Delhi,Classic Potato Samosa,193,15,2895,16.99,Rainy,False
2023-07-08,South Delhi,Paneer Tikka Samosa,122,25,3050,27.98,Clear,False
2023-07-08,South Delhi,Spicy Chicken Samosa,245,30,7350,25.28,Rainy,False
2023-07-08,South Delhi,Chocolate Fusion Samosa,33,45,1485,45.38,Clear,False
2023-07-08,North Delhi,Classic Potato Samosa,208,15,3120,12.45,Clear,False
2023-07-08,North Delhi,Paneer Tikka Samosa,240,25,6000,23.74,Clear,False
2023-07-08,North Delhi,Spicy Chicken Samosa,81,30,2430,33.14,Clear,False
2023-07-08,North Delhi,Chocolate Fusion Samosa,11,45,495,41.55,Clear,False
2023-07-08,West Delhi,Classic Potato Samosa,172,15,2580,14.76,Clear,False
2023-07-08,West Delhi,Paneer Tikka Samosa,213,25,5325,26.37,Rainy,False
2023-07-08,West Delhi,Spicy Chicken Samosa,332,30,9960,30.64,Rainy,False
2023-07-08,West Delhi,Chocolate Fusion Samosa,19,45,855,49.35,Clear,False
2023-07-08,Noida,Classic Potato Samosa,225,15,3375,18.1,Clear,False
2023-07-08,Noida,Paneer Tikka Samosa,165,25,4125,29.87,Clear,False
2023-07-08,Noida,Spicy Chicken Samosa,107,30,3210,27.97,Clear,False
2023-07-08,Noida,Chocolate Fusion Samosa,35,45,1575,42.41,Clear,False
2023-07-08,Gurugram,Classic Potato Samosa,208,15,3120,14.58,Clear,False
2023-07-08,Gurugram,Paneer Tikka Samosa,92,25,2300,21.83,Clear,False
2023-07-08,Gurugram,Spicy Chicken Samosa,157,30,4710,31.77,Clear,False
2023-07-08,Gurugram,Chocolate Fusion Samosa,39,45,1755,48.45,Clear,False
2023-07-09,South Delhi,Classic Potato Samosa,126,15,1890,12.72,Clear,False
2023-07-09,South Delhi,Paneer Tikka Samosa,251,25,6275,22.59,Rainy,False
2023-07-09,South Delhi,Spicy Chicken Samosa,270,30,8100,33.43,Rainy,False
2023-07-09,South Delhi,Chocolate Fusion Samosa,25,45,1125,48.57,Clear,False
2023-07-09,North Delhi,Classic Potato Samosa,167,15,2505,17.57,Clear,False
2023-07-09,North Delhi,Paneer Tikka Samosa,351,25,8775,28.75,Clear,True
2023-07-09,North Delhi,Spicy Chicken Samosa,235,30,7050,33.2,Clear,False
2023-07-09,North Delhi,Chocolate Fusion Samosa,27,45,1215,43.05,Clear,False
2023-07-09,West Delhi,Classic Potato Samosa,198,15,2970,15.51,Clear,False
2023-07-09,West Delhi,Paneer Tikka Samosa,122,25,3050,28.37,Rainy,False
2023-07-09,West Delhi,Spicy Chicken Samosa,146,30,4380,32.36,Clear,True
2023-07-09,West Delhi,Chocolate Fusion Samosa,37,45,1665,40.11,Clear,False
2023-07-09,Noida,Classic Potato Samosa,112,15,1680,19.27,Clear,False
2023-07-09,Noida,Paneer Tikka Samosa,307,25,7675,26.46,Clear,True
2023-07-09,Noida,Spicy Chicken Samosa,211,30,6330,32.89,Clear,False
2023-07-09,Noida,Chocolate Fusion Samosa,40,45,1800,40.79,Clear,False
2023-07-09,Gurugram,Classic Potato Samosa,209,15,3135,11.1,Clear,False
2023-07-09,Gurugram,Paneer Tikka Samosa,126,25,3150,26.28,Clear,False
2023-07-09,Gurugram,Spicy Chicken Samosa,213,30,6390,26.97,Rainy,False
2023-07-09,Gurugram,Chocolate Fusion Samosa,47,45,2115,40.99,Clear,False
2023-07-10,South Delhi,Classic Potato Samosa,209,15,3135,13.45,Clear,False
2023-07-10,South Delhi,Paneer Tikka Samosa,135,25,3375,29.96,Clear,False
2023-07-10,South Delhi,Spicy Chicken Samosa,160,30,4800,31.28,Clear,False
2023-07-10,South Delhi,Chocolate Fusion Samosa,35,45,1575,43.4,Clear,False
2023-07-10,North Delhi,Classic Potato Samosa,130,15,1950,18.31,Clear,False
2023-07-10,North Delhi,Paneer Tikka Samosa,187,25,4675,24.97,Rainy,False
2023-07-10,North Delhi,Spicy Chicken Samosa,185,30,5550,26.69,Rainy,True
2023-07-10,North Delhi,Chocolate Fusion Samosa,35,45,1575,44.11,Clear,False
2023-07-10,West Delhi,Classic Potato Samosa,70,15,1050,17.7,Clear,False
2023-07-10,West Delhi,Paneer Tikka Samosa,175,25,4375,28.52,Clear,False
2023-07-10,West Delhi,Spicy Chicken Samosa,255,30,7650,28.12,Clear,True
2023-07-10,West Delhi,Chocolate Fusion Samosa,11,45,495,48.89,Clear,False
2023-07-10,Noida,Classic Potato Samosa,109,15,1635,15.15,Clear,False
2023-07-10,Noida,Paneer Tikka Samosa,94,25,2350,29.73,Rainy,False
2023-07-10,Noida,Spicy Chicken Samosa,116,30,3480,30.61,Rainy,False
2023-07-10,Noida,Chocolate Fusion Samosa,28,45,1260,49.87,Clear,False
2023-07-10,Gurugram,Classic Potato Samosa,163,15,2445,12.1,Rainy,False
2023-07-10,Gurugram,Paneer Tikka Samosa,115,25,2875,22.36,Clear,False
2023-07-10,Gurugram,Spicy Chicken Samosa,191,30,5730,28.91,Clear,False
2023-07-10,Gurugram,Chocolate Fusion Samosa,29,45,1305,44.51,Clear,False
2023-07-11,South Delhi,Classic Potato Samosa,187,15,2805,10.55,Clear,False
2023-07-11,South Delhi,Paneer Tikka Samosa,224,25,5600,28.85,Clear,False
2023-07-11,South Delhi,Spicy Chicken Samosa,122,30,3660,28.22,Rainy,False
2023-07-11,South Delhi,Chocolate Fusion Samosa,23,45,1035,43.78,Clear,False
2023-07-11,North Delhi,Classic Potato Samosa,152,15,2280,14.71,Clear,False
2023-07-11,North Delhi,Paneer Tikka Samosa,105,25,2625,27.27,Clear,True
2023-07-11,North Delhi,Spicy Chicken Samosa,78,30,2340,29.27,Clear,False
2023-07-11,North Delhi,Chocolate Fusion Samosa,12,45,540,44.52,Rainy,False
2023-07-11,West Delhi,Classic Potato Samosa,261,15,3915,14.88,Clear,True
2023-07-11,West Delhi,Paneer Tikka Samosa,189,25,4725,22.29,Clear,False
2023-07-11,West Delhi,Spicy Chicken Samosa,156,30,4680,31.54,Rainy,False
2023-07-11,West Delhi,Chocolate Fusion Samosa,32,45,1440,43.35,Rainy,False
2023-07-11,Noida,Classic Potato Samosa,193,15,2895,16.54,Clear,False
2023-07-11,Noida,Paneer Tikka Samosa,144,25,3600,26.56,Rainy,True
2023-07-11,Noida,Spicy Chicken Samosa,162,30,4860,29.99,Clear,False
2023-07-11,Noida,Chocolate Fusion Samosa,35,45,1575,47.21,Clear,False
2023-07-11,Gurugram,Classic Potato Samosa,262,15,3930,14.51,Rainy,False
2023-07-11,Gurugram,Paneer Tikka Samosa,191,25,4775,22.63,Clear,False
2023-07-11,Gurugram,Spicy Chicken Samosa,179,30,5370,34.41,Clear,False
2023-07-11,Gurugram,Chocolate Fusion Samosa,13,45,585,41.43,Clear,False
2023-07-12,South Delhi,Classic Potato Samosa,174,15,2610,12.2,Clear,False
2023-07-12,South Delhi,Paneer Tikka Samosa,196,25,4900,26.4,Clear,False
2023-07-12,South Delhi,Spicy Chicken Samosa,210,30,6300,29.23,Clear,False
2023-07-12,South Delhi,Chocolate Fusion Samosa,15,45,675,49.95,Clear,False
2023-07-12,North Delhi,Classic Potato Samosa,159,15,2385,16.58,Clear,False
2023-07-12,North Delhi,Paneer Tikka Samosa,363,25,9075,23.97,Rainy,True
2023-07-12,North Delhi,Spicy Chicken Samosa,102,30,3060,33.6,Clear,False
2023-07-12,North Delhi,Chocolate Fusion Samosa,38,45,1710,47.79,Rainy,False
2023-07-12,West Delhi,Classic Potato Samosa,232,15,3480,15.22,Clear,True
2023-07-12,West Delhi,Paneer Tikka Samosa,161,25,4025,25.36,Clear,False
2023-07-12,West Delhi,Spicy Chicken Samosa,148,30,4440,33.98,Clear,True
2023-07-12,West Delhi,Chocolate Fusion Samosa,9,45,405,48.89,Clear,False
2023-07-12,Noida,Classic Potato Samosa,143,15,2145,18.33,Clear,False
2023-07-12,Noida,Paneer Tikka Samosa,140,25,3500,28.79,Clear,False
2023-07-12,Noida,Spicy Chicken Samosa,183,30,5490,28.15,Clear,False
2023-07-12,Noida,Chocolate Fusion Samosa,22,45,990,46.99,Clear,False
2023-07-12,Gurugram,Classic Potato Samosa,81,15,1215,12.68,Clear,False
2023-07-12,Gurugram,Paneer Tikka Samosa,130,25,3250,23.34,Clear,False
2023-07-12,Gurugram,Spicy Chicken Samosa,111,30,3330,29.14,Clear,False
2023-07-12,Gurugram,Chocolate Fusion Samosa,26,45,1170,46.97,Clear,False
2023-07-13,South Delhi,Classic Potato Samosa,138,15,2070,10.23,Clear,False
2023-07-13,South Delhi,Paneer Tikka Samosa,244,25,6100,28.42,Rainy,False
2023-07-13,South Delhi,Spicy Chicken Samosa,266,30,7980,29.9,Clear,True
2023-07-13,South Delhi,Chocolate Fusion Samosa,31,45,1395,46.49,Clear,False
2023-07-13,North Delhi,Classic Potato Samosa,145,15,2175,12.09,Rainy,False
2023-07-13,North Delhi,Paneer Tikka Samosa,207,25,5175,20.52,Rainy,False
2023-07-13,North Delhi,Spicy Chicken Samosa,124,30,3720,33.73,Clear,False
2023-07-13,North Delhi,Chocolate Fusion Samosa,19,45,855,41.1,Clear,False
2023-07-13,West Delhi,Classic Potato Samosa,122,15,1830,10.49,Clear,True
2023-07-13,West Delhi,Paneer Tikka Samosa,290,25,7250,28.29,Clear,True
2023-07-13,West Delhi,Spicy Chicken Samosa,123,30,3690,33.07,Rainy,False
2023-07-13,West Delhi,Chocolate Fusion Samosa,15,45,675,41.24,Clear,False
2023-07-13,Noida,Classic Potato Samosa,172,15,2580,10.12,Rainy,False
2023-07-13,Noida,Paneer Tikka Samosa,81,25,2025,26.69,Clear,False
2023-07-13,Noida,Spicy Chicken Samosa,137,30,4110,27.69,Clear,False
2023-07-13,Noida,Chocolate Fusion Samosa,13,45,585,45.5,Clear,False
2023-07-13,Gurugram,Classic Potato Samosa,258,15,3870,14.38,Rainy,False
2023-07-13,Gurugram,Paneer Tikka Samosa,169,25,4225,23.43,Clear,False
2023-07-13,Gurugram,Spicy Chicken Samosa,218,30,6540,28.72,Clear,True
2023-07-13,Gurugram,Chocolate Fusion Samosa,11,45,495,41.53,Clear,False
2023-07-14,South Delhi,Classic Potato Samosa,235,15,3525,19.69,Rainy,True
2023-07-14,South Delhi,Paneer Tikka Samosa,189,25,4725,21.51,Clear,True
2023-07-14,South Delhi,Spicy Chicken Samosa,87,30,2610,33.88,Clear,False
2023-07-14,South Delhi,Chocolate Fusion Samosa,21,45,945,45.94,Rainy,False
2023-07-14,North Delhi,Classic Potato Samosa,136,15,2040,18.55,Clear,True
2023-07-14,North Delhi,Paneer Tikka Samosa,283,25,7075,25.93,Rainy,True
2023-07-14,North Delhi,Spicy Chicken Samosa,75,30,2250,30.37,Clear,False
2023-07-14,North Delhi,Chocolate Fusion Samosa,10,45,450,46.1,Clear,False
2023-07-14,West Delhi,Classic Potato Samosa,93,15,1395,10.38,Clear,False
2023-07-14,West Delhi,Paneer Tikka Samosa,254,25,6350,23.53,Rainy,False
2023-07-14,West Delhi,Spicy Chicken Samosa,80,30,2400,29.85,Clear,False
2023-07-14,West Delhi,Chocolate Fusion Samosa,20,45,900,44.1,Rainy,False
2023-07-14,Noida,Classic Potato Samosa,100,15,1500,12.65,Clear,False
2023-07-14,Noida,Paneer Tikka Samosa,120,25,3000,28.96,Rainy,False
2023-07-14,Noida,Spicy Chicken Samosa,111,30,3330,29.45,Clear,False
2023-07-14,Noida,Chocolate Fusion Samosa,20,45,900,40.87,Clear,False
2023-07-14,Gurugram,Classic Potato Samosa,153,15,2295,17.14,Clear,False
2023-07-14,Gurugram,Paneer Tikka Samosa,131,25,3275,28.37,Clear,False
2023-07-14,Gurugram,Spicy Chicken Samosa,179,30,5370,34.1,Clear,True
2023-07-14,Gurugram,Chocolate Fusion Samosa,37,45,1665,47.79,Clear,False
2023-07-15,South Delhi,Classic Potato Samosa,150,15,2250,12.9,Clear,False
2023-07-15,South Delhi,Paneer Tikka Samosa,167,25,4175,26.76,Clear,False
2023-07-15,South Delhi,Spicy Chicken Samosa,122,30,3660,34.96,Clear,False
2023-07-15,South Delhi,Chocolate Fusion Samosa,32,45,1440,47.53,Clear,True
2023-07-15,North Delhi,Classic Potato Samosa,175,15,2625,18.16,Rainy,False
2023-07-15,North Delhi,Paneer Tikka Samosa,165,25,4125,21.32,Clear,False
2023-07-15,North Delhi,Spicy Chicken Samosa,238,30,7140,27.97,Rainy,False
2023-07-15,North Delhi,Chocolate Fusion Samosa,34,45,1530,42.69,Clear,False
2023-07-15,West Delhi,Classic Potato Samosa,242,15,3630,14.18,Clear,False
2023-07-15,West Delhi,Paneer Tikka Samosa,188,25,4700,22.24,Clear,False
2023-07-15,West Delhi,Spicy Chicken Samosa,107,30,3210,28.95,Clear,False
2023-07-15,West Delhi,Chocolate Fusion Samosa,42,45,1890,42.15,Clear,False
2023-07-15,Noida,Classic Potato Samosa,245,15,3675,17.3,Rainy,False
2023-07-15,Noida,Paneer Tikka Samosa,225,25,5625,25.02,Rainy,False
2023-07-15,Noida,Spicy Chicken Samosa,87,30,2610,30.88,Clear,False
2023-07-15,Noida,Chocolate Fusion Samosa,34,45,1530,41.23,Clear,False
2023-07-15,Gurugram,Classic Potato Samosa,230,15,3450,19.24,Clear,False
2023-07-15,Gurugram,Paneer Tikka Samosa,159,25,3975,24.2,Clear,False
2023-07-15,Gurugram,Spicy Chicken Samosa,196,30,5880,26.14,Clear,False
2023-07-15,Gurugram,Chocolate Fusion Samosa,11,45,495,44.13,Rainy,False
2023-07-16,South Delhi,Classic Potato Samosa,239,15,3585,18.19,Clear,False
2023-07-16,South Delhi,Paneer Tikka Samosa,144,25,3600,29.41,Clear,False
2023-07-16,South Delhi,Spicy Chicken Samosa,146,30,4380,25.75,Clear,False
2023-07-16,South Delhi,Chocolate Fusion Samosa,70,45,3150,44.68,Clear,True
2023-07-16,North Delhi,Classic Potato Samosa,151,15,2265,10.69,Clear,False
2023-07-16,North Delhi,Paneer Tikka Samosa,199,25,4975,29.19,Clear,False
2023-07-16,North Delhi,Spicy Chicken Samosa,99,30,2970,25.77,Clear,False
2023-07-16,North Delhi,Chocolate Fusion Samosa,61,45,2745,44.53,Rainy,False
2023-07-16,West Delhi,Classic Potato Samosa,190,15,2850,11.15,Clear,False
2023-07-16,West Delhi,Paneer Tikka Samosa,225,25,5625,26.05,Clear,False
2023-07-16,West Delhi,Spicy Chicken Samosa,134,30,4020,31.7,Clear,False
2023-07-16,West Delhi,Chocolate Fusion Samosa,47,45,2115,49.07,Clear,False
2023-07-16,Noida,Classic Potato Samosa,139,15,2085,15.72,Clear,False
2023-07-16,Noida,Paneer Tikka Samosa,268,25,6700,21.28,Clear,True
2023-07-16,Noida,Spicy Chicken Samosa,209,30,6270,34.09,Clear,False
2023-07-16,Noida,Chocolate Fusion Samosa,14,45,630,49.13,Clear,True
2023-07-16,Gurugram,Classic Potato Samosa,242,15,3630,17.61,Clear,False
2023-07-16,Gurugram,Paneer Tikka Samosa,169,25,4225,23.45,Clear,False
2023-07-16,Gurugram,Spicy Chicken Samosa,168,30,5040,29.41,Clear,True
2023-07-16,Gurugram,Chocolate Fusion Samosa,17,45,765,41.5,Clear,False
2023-07-17,South Delhi,Classic Potato Samosa,212,15,3180,18.72,Clear,False
2023-07-17,South Delhi,Paneer Tikka Samosa,222,25,5550,26.74,Rainy,False
2023-07-17,South Delhi,Spicy Chicken Samosa,154,30,4620,33.78,Clear,False
2023-07-17,South Delhi,Chocolate Fusion Samosa,18,45,810,44.32,Clear,False
2023-07-17,North Delhi,Classic Potato Samosa,106,15,1590,20.0,Clear,False
2023-07-17,North Delhi,Paneer Tikka Samosa,85,25,2125,20.42,Clear,False
2023-07-17,North Delhi,Spicy Chicken Samosa,267,30,8010,28.61,Rainy,False
2023-07-17,North Delhi,Chocolate Fusion Samosa,24,45,1080,45.33,Clear,False
2023-07-17,West Delhi,Classic Potato Samosa,102,15,1530,14.53,Clear,False
2023-07-17,West Delhi,Paneer Tikka Samosa,147,25,3675,25.6,Rainy,False
2023-07-17,West Delhi,Spicy Chicken Samosa,269,30,8070,27.37,Clear,True
2023-07-17,West Delhi,Chocolate Fusion Samosa,6,45,270,41.78,Clear,False
2023-07-17,Noida,Classic Potato Samosa,162,15,2430,11.54,Clear,False
2023-07-17,Noida,Paneer Tikka Samosa,92,25,2300,20.83,Clear,False
2023-07-17,Noida,Spicy Chicken Samosa,119,30,3570,27.57,Clear,False
2023-07-17,Noida,Chocolate Fusion Samosa,56,45,2520,46.04,Clear,True
2023-07-17,Gurugram,Classic Potato Samosa,165,15,2475,18.67,Clear,True
2023-07-17,Gurugram,Paneer Tikka Samosa,265,25,6625,26.35,Rainy,False
2023-07-17,Gurugram,Spicy Chicken Samosa,106,30,3180,33.32,Clear,False
2023-07-17,Gurugram,Chocolate Fusion Samosa,7,45,315,48.81,Clear,False
2023-07-18,South Delhi,Classic Potato Samosa,141,15,2115,13.66,Clear,False
2023-07-18,South Delhi,Paneer Tikka Samosa,90,25,2250,27.28,Clear,False
2023-07-18,South Delhi,Spicy Chicken Samosa,268,30,8040,28.84,Rainy,False
2023-07-18,South Delhi,Chocolate Fusion Samosa,17,45,765,45.35,Clear,False
2023-07-18,North Delhi,Classic Potato Samosa,78,15,1170,11.89,Clear,False
2023-07-18,North Delhi,Paneer Tikka Samosa,109,25,2725,24.45,Clear,False
